method,split,regime,task,seed,episodes,success_rate,contact_precision,budget_violation_rate,fall_rate,balance_margin,recovery_success,energy_contact_cost,calibration_error
no_budget_planner,clean_deployment,contact_dropout,bimanual_shelf_reach,2,84,0.380952,0.285525,0.335253,0.193313,0.335410,0.276099,0.135603,0.121721
no_budget_planner,clean_deployment,contact_dropout,bimanual_shelf_reach,3,84,0.369048,0.286317,0.335847,0.194033,0.336190,0.276876,0.136011,0.122131
no_budget_planner,clean_deployment,contact_dropout,bimanual_shelf_reach,4,84,0.452381,0.287109,0.336441,0.192468,0.337085,0.277802,0.136419,0.122540
no_budget_planner,clean_deployment,contact_dropout,bimanual_shelf_reach,5,84,0.404762,0.287901,0.337035,0.194045,0.337822,0.278523,0.136827,0.122950
no_budget_planner,clean_deployment,contact_dropout,bimanual_shelf_reach,6,84,0.392857,0.288693,0.337629,0.194765,0.338602,0.279301,0.129231,0.123359
no_budget_planner,clean_deployment,contact_dropout,door_open_step_through,0,84,0.345238,0.285101,0.334935,0.193937,0.334915,0.284914,0.135385,0.122664
no_budget_planner,clean_deployment,contact_dropout,door_open_step_through,1,84,0.380952,0.285909,0.335541,0.193523,0.319760,0.269773,0.135801,0.123082
no_budget_planner,clean_deployment,contact_dropout,door_open_step_through,2,84,0.321429,0.286717,0.336147,0.195395,0.320498,0.270492,0.136217,0.123500
no_budget_planner,clean_deployment,contact_dropout,door_open_step_through,3,84,0.416667,0.287525,0.336753,0.193553,0.321422,0.271451,0.136633,0.123917
no_budget_planner,clean_deployment,contact_dropout,door_open_step_through,4,84,0.464286,0.288333,0.337359,0.192853,0.322289,0.272337,0.137050,0.124335
no_budget_planner,clean_deployment,contact_dropout,door_open_step_through,5,84,0.392857,0.289141,0.325959,0.194231,0.323052,0.273087,0.129222,0.124561
no_budget_planner,clean_deployment,contact_dropout,door_open_step_through,6,84,0.333333,0.289949,0.326565,0.196103,0.323791,0.273806,0.129638,0.124978
no_budget_planner,clean_deployment,contact_dropout,box_lift_rebalance,0,84,0.380952,0.286861,0.336255,0.194046,0.338838,0.270891,0.136291,0.121593
no_budget_planner,clean_deployment,contact_dropout,box_lift_rebalance,1,84,0.380952,0.287637,0.336837,0.194472,0.339616,0.271672,0.136691,0.121995
no_budget_planner,clean_deployment,contact_dropout,box_lift_rebalance,2,84,0.380952,0.288413,0.337419,0.194897,0.340395,0.272452,0.137091,0.122396
no_budget_planner,clean_deployment,contact_dropout,box_lift_rebalance,3,84,0.357143,0.289189,0.325995,0.195114,0.341184,0.273246,0.129246,0.122605
no_budget_planner,clean_deployment,contact_dropout,box_lift_rebalance,4,84,0.380952,0.289965,0.326577,0.194969,0.341992,0.274063,0.129646,0.123006
no_budget_planner,clean_deployment,contact_dropout,box_lift_rebalance,5,84,0.309524,0.290741,0.327159,0.197109,0.342685,0.274732,0.130046,0.123408
no_budget_planner,clean_deployment,contact_dropout,box_lift_rebalance,6,84,0.285714,0.275509,0.327741,0.198106,0.343435,0.275476,0.130445,0.123809
no_budget_planner,clean_deployment,contact_dropout,fallen_object_pickup,0,84,0.404762,0.286693,0.336129,0.193382,0.348079,0.277935,0.136205,0.122403
no_budget_planner,clean_deployment,contact_dropout,fallen_object_pickup,1,84,0.404762,0.287485,0.336723,0.193817,0.348873,0.278730,0.136613,0.122813
no_budget_planner,clean_deployment,contact_dropout,fallen_object_pickup,2,84,0.416667,0.288277,0.337317,0.193966,0.349682,0.279545,0.137021,0.123222
no_budget_planner,clean_deployment,contact_dropout,fallen_object_pickup,3,84,0.369048,0.289069,0.325905,0.194763,0.350458,0.280317,0.129184,0.123440
no_budget_planner,clean_deployment,contact_dropout,fallen_object_pickup,4,84,0.333333,0.289861,0.326499,0.196054,0.351209,0.281057,0.129592,0.123849
no_budget_planner,clean_deployment,contact_dropout,fallen_object_pickup,5,84,0.404762,0.290653,0.327093,0.194775,0.352089,0.281964,0.130000,0.124259
no_budget_planner,clean_deployment,contact_dropout,fallen_object_pickup,6,84,0.392857,0.275437,0.327687,0.195495,0.352869,0.282741,0.130408,0.124668
no_budget_planner,clean_deployment,contact_dropout,push_cart_with_footstep,0,84,0.440476,0.283925,0.334053,0.191006,0.312734,0.271729,0.134779,0.122538
no_budget_planner,clean_deployment,contact_dropout,push_cart_with_footstep,1,84,0.380952,0.284741,0.334665,0.192882,0.313480,0.272455,0.135200,0.122960
no_budget_planner,clean_deployment,contact_dropout,push_cart_with_footstep,2,84,0.404762,0.285557,0.335277,0.192759,0.314326,0.273311,0.135620,0.123382
no_budget_planner,clean_deployment,contact_dropout,push_cart_with_footstep,3,84,0.392857,0.286373,0.335889,0.193492,0.315129,0.274111,0.136040,0.123803
no_budget_planner,clean_deployment,contact_dropout,push_cart_with_footstep,4,84,0.380952,0.287189,0.336501,0.194226,0.315933,0.274912,0.136460,0.124225
no_budget_planner,clean_deployment,contact_dropout,push_cart_with_footstep,5,84,0.416667,0.288005,0.337113,0.193816,0.316793,0.275786,0.136881,0.124647
no_budget_planner,clean_deployment,contact_dropout,push_cart_with_footstep,6,84,0.464286,0.288821,0.325719,0.192341,0.317707,0.276730,0.129057,0.124877
no_budget_planner,clean_deployment,compound_contact_scarcity,bimanual_shelf_reach,0,84,0.357143,0.270602,0.338343,0.202989,0.331371,0.280618,0.132931,0.123333
no_budget_planner,clean_deployment,compound_contact_scarcity,bimanual_shelf_reach,1,84,0.476190,0.271474,0.338997,0.192606,0.332786,0.282197,0.133380,0.123784
no_budget_planner,clean_deployment,compound_contact_scarcity,bimanual_shelf_reach,2,84,0.440476,0.272346,0.339651,0.193942,0.333615,0.267006,0.133829,0.124234
no_budget_planner,clean_deployment,compound_contact_scarcity,bimanual_shelf_reach,3,84,0.404762,0.273218,0.340305,0.195278,0.334444,0.267823,0.134278,0.124685
no_budget_planner,clean_deployment,compound_contact_scarcity,bimanual_shelf_reach,4,84,0.392857,0.274090,0.340959,0.196042,0.335302,0.268677,0.134727,0.125135
no_budget_planner,clean_deployment,compound_contact_scarcity,bimanual_shelf_reach,5,84,0.261905,0.274962,0.341613,0.199663,0.336017,0.269346,0.135176,0.125586
no_budget_planner,clean_deployment,compound_contact_scarcity,bimanual_shelf_reach,6,84,0.392857,0.275834,0.342267,0.196999,0.337046,0.270423,0.135625,0.126036
no_budget_planner,clean_deployment,compound_contact_scarcity,door_open_step_through,0,84,0.404762,0.279114,0.344727,0.198513,0.324106,0.266749,0.137315,0.120856
no_budget_planner,clean_deployment,compound_contact_scarcity,door_open_step_through,1,84,0.523810,0.280002,0.345393,0.196143,0.325137,0.267823,0.137772,0.121314
no_budget_planner,clean_deployment,compound_contact_scarcity,door_open_step_through,2,84,0.309524,0.280890,0.346059,0.201773,0.325767,0.268377,0.138229,0.121773
no_budget_planner,clean_deployment,compound_contact_scarcity,door_open_step_through,3,84,0.392857,0.281778,0.346725,0.200261,0.326755,0.269395,0.138687,0.122232
no_budget_planner,clean_deployment,compound_contact_scarcity,door_open_step_through,4,84,0.345238,0.282666,0.347391,0.201891,0.327585,0.270209,0.139144,0.122690
no_budget_planner,clean_deployment,compound_contact_scarcity,door_open_step_through,5,84,0.416667,0.283554,0.336051,0.199883,0.328598,0.271260,0.131357,0.122957
no_budget_planner,clean_deployment,compound_contact_scarcity,door_open_step_through,6,84,0.369048,0.284442,0.336717,0.201513,0.329428,0.272074,0.131814,0.123415
no_budget_planner,clean_deployment,compound_contact_scarcity,box_lift_rebalance,0,84,0.333333,0.273450,0.340479,0.197119,0.336688,0.277415,0.134398,0.123988
no_budget_planner,clean_deployment,compound_contact_scarcity,box_lift_rebalance,1,84,0.309524,0.274306,0.341121,0.198160,0.337516,0.278236,0.134838,0.124430
no_budget_planner,clean_deployment,compound_contact_scarcity,box_lift_rebalance,2,84,0.369048,0.275162,0.341763,0.197201,0.338444,0.279186,0.135279,0.124872
no_budget_planner,clean_deployment,compound_contact_scarcity,box_lift_rebalance,3,84,0.464286,0.276018,0.342405,0.195385,0.339415,0.280192,0.135720,0.125314
no_budget_planner,clean_deployment,compound_contact_scarcity,box_lift_rebalance,4,84,0.369048,0.276874,0.343047,0.198141,0.340157,0.280901,0.136161,0.125757
no_budget_planner,clean_deployment,compound_contact_scarcity,box_lift_rebalance,5,84,0.345238,0.277730,0.343689,0.199182,0.340985,0.281721,0.136602,0.126199
no_budget_planner,clean_deployment,compound_contact_scarcity,box_lift_rebalance,6,84,0.392857,0.278586,0.344331,0.198509,0.341899,0.266645,0.137043,0.126641
no_budget_planner,clean_deployment,compound_contact_scarcity,fallen_object_pickup,0,84,0.380952,0.275194,0.341787,0.196933,0.347817,0.270331,0.135296,0.125777
no_budget_planner,clean_deployment,compound_contact_scarcity,fallen_object_pickup,1,84,0.369048,0.276066,0.342441,0.197698,0.348675,0.271186,0.135745,0.126227
no_budget_planner,clean_deployment,compound_contact_scarcity,fallen_object_pickup,2,84,0.333333,0.276938,0.343095,0.199033,0.349504,0.272003,0.136194,0.126678
no_budget_planner,clean_deployment,compound_contact_scarcity,fallen_object_pickup,3,84,0.309524,0.277810,0.343749,0.200083,0.334340,0.272839,0.136643,0.127128
no_budget_planner,clean_deployment,compound_contact_scarcity,fallen_object_pickup,4,84,0.369048,0.278682,0.344403,0.199133,0.335283,0.273804,0.137092,0.127578
no_budget_planner,clean_deployment,compound_contact_scarcity,fallen_object_pickup,5,84,0.309524,0.279554,0.345057,0.201040,0.336084,0.274584,0.137541,0.128029
no_budget_planner,clean_deployment,compound_contact_scarcity,fallen_object_pickup,6,84,0.321429,0.280426,0.345711,0.201233,0.336970,0.275476,0.137990,0.120475
no_budget_planner,clean_deployment,compound_contact_scarcity,push_cart_with_footstep,0,84,0.369048,0.271450,0.338979,0.195165,0.311466,0.279118,0.133368,0.125412
no_budget_planner,clean_deployment,compound_contact_scarcity,push_cart_with_footstep,1,84,0.416667,0.272346,0.339651,0.194513,0.312418,0.280089,0.133829,0.125874
no_budget_planner,clean_deployment,compound_contact_scarcity,push_cart_with_footstep,2,84,0.333333,0.273242,0.340323,0.197005,0.313214,0.280855,0.134290,0.126337
no_budget_planner,clean_deployment,compound_contact_scarcity,push_cart_with_footstep,3,84,0.321429,0.274138,0.340995,0.197782,0.314095,0.281732,0.134752,0.126800
no_budget_planner,clean_deployment,compound_contact_scarcity,push_cart_with_footstep,4,84,0.380952,0.275034,0.341667,0.196846,0.315062,0.266713,0.135213,0.127263
no_budget_planner,clean_deployment,compound_contact_scarcity,push_cart_with_footstep,5,84,0.452381,0.275930,0.342339,0.195623,0.316043,0.267721,0.135675,0.127725
no_budget_planner,clean_deployment,compound_contact_scarcity,push_cart_with_footstep,6,84,0.333333,0.276826,0.343011,0.198972,0.316795,0.268431,0.136136,0.128188
no_budget_planner,heldout_object,nominal_contacts,bimanual_shelf_reach,0,84,0.488095,0.294627,0.312045,0.175889,0.335778,0.291124,0.130555,0.116050
no_budget_planner,heldout_object,nominal_contacts,bimanual_shelf_reach,1,84,0.440476,0.295411,0.312633,0.177462,0.336507,0.275829,0.130959,0.116455
no_budget_planner,heldout_object,nominal_contacts,bimanual_shelf_reach,2,84,0.500000,0.296195,0.313221,0.176463,0.337365,0.276710,0.131363,0.116861
no_budget_planner,heldout_object,nominal_contacts,bimanual_shelf_reach,3,84,0.392857,0.296979,0.313809,0.179465,0.338023,0.277331,0.131767,0.117266
no_budget_planner,heldout_object,nominal_contacts,bimanual_shelf_reach,4,84,0.452381,0.297763,0.314397,0.178467,0.338881,0.278212,0.132170,0.117672
no_budget_planner,heldout_object,nominal_contacts,bimanual_shelf_reach,5,84,0.369048,0.298547,0.314985,0.180897,0.339567,0.278870,0.132574,0.118077
no_budget_planner,heldout_object,nominal_contacts,bimanual_shelf_reach,6,84,0.488095,0.299331,0.315573,0.178470,0.340497,0.279844,0.132978,0.118482
no_budget_planner,heldout_object,nominal_contacts,door_open_step_through,0,84,0.440476,0.293484,0.311097,0.176382,0.334621,0.283284,0.129927,0.116592
no_budget_planner,heldout_object,nominal_contacts,door_open_step_through,1,84,0.464286,0.294284,0.311697,0.176249,0.335452,0.284125,0.130339,0.117006
no_budget_planner,heldout_object,nominal_contacts,door_open_step_through,2,84,0.452381,0.295084,0.312297,0.176974,0.336239,0.284909,0.130751,0.117419
no_budget_planner,heldout_object,nominal_contacts,door_open_step_through,3,84,0.488095,0.295884,0.312897,0.176556,0.337084,0.285769,0.131163,0.117833
no_budget_planner,heldout_object,nominal_contacts,door_open_step_through,4,84,0.428571,0.296684,0.313497,0.178424,0.337815,0.286479,0.131575,0.118246
no_budget_planner,heldout_object,nominal_contacts,door_open_step_through,5,84,0.452381,0.297484,0.314097,0.178291,0.338645,0.287320,0.131987,0.118660
no_budget_planner,heldout_object,nominal_contacts,door_open_step_through,6,84,0.476190,0.298284,0.314697,0.178159,0.339476,0.288160,0.132399,0.119074
no_budget_planner,heldout_object,nominal_contacts,box_lift_rebalance,0,84,0.369048,0.299100,0.315550,0.181238,0.342154,0.288818,0.132925,0.117604
no_budget_planner,heldout_object,nominal_contacts,box_lift_rebalance,1,84,0.500000,0.299868,0.316126,0.178516,0.343082,0.289795,0.133321,0.118001
no_budget_planner,heldout_object,nominal_contacts,box_lift_rebalance,2,84,0.440476,0.300636,0.304696,0.179586,0.343821,0.290525,0.125472,0.118206
no_budget_planner,heldout_object,nominal_contacts,box_lift_rebalance,3,84,0.380952,0.301404,0.305272,0.181436,0.344520,0.291205,0.125868,0.118604
no_budget_planner,heldout_object,nominal_contacts,box_lift_rebalance,4,84,0.416667,0.302172,0.305848,0.181000,0.345334,0.276025,0.126263,0.119001
no_budget_planner,heldout_object,nominal_contacts,box_lift_rebalance,5,84,0.488095,0.302940,0.306424,0.179707,0.346191,0.276909,0.126659,0.119398
no_budget_planner,heldout_object,nominal_contacts,box_lift_rebalance,6,84,0.464286,0.287700,0.307000,0.180700,0.346933,0.277645,0.127054,0.119795
no_budget_planner,heldout_object,nominal_contacts,fallen_object_pickup,0,84,0.357143,0.297118,0.314123,0.180451,0.349585,0.278048,0.131931,0.117512
no_budget_planner,heldout_object,nominal_contacts,fallen_object_pickup,1,84,0.440476,0.297902,0.314711,0.178881,0.350472,0.278966,0.132335,0.117918
no_budget_planner,heldout_object,nominal_contacts,fallen_object_pickup,2,84,0.404762,0.298686,0.315299,0.180168,0.351216,0.279698,0.132739,0.118323
no_budget_planner,heldout_object,nominal_contacts,fallen_object_pickup,3,84,0.428571,0.299470,0.315887,0.180027,0.352031,0.280523,0.133143,0.118729
no_budget_planner,heldout_object,nominal_contacts,fallen_object_pickup,4,84,0.369048,0.300254,0.316475,0.181886,0.352746,0.281218,0.133546,0.119134
no_budget_planner,heldout_object,nominal_contacts,fallen_object_pickup,5,84,0.392857,0.301038,0.305057,0.180964,0.353600,0.282094,0.125706,0.119347
no_budget_planner,heldout_object,nominal_contacts,fallen_object_pickup,6,84,0.369048,0.301822,0.305645,0.181966,0.354358,0.282845,0.126110,0.119753
no_budget_planner,heldout_object,nominal_contacts,push_cart_with_footstep,0,84,0.535714,0.291378,0.309458,0.172926,0.327546,0.285210,0.128816,0.115963
no_budget_planner,heldout_object,nominal_contacts,push_cart_with_footstep,1,84,0.500000,0.292186,0.310064,0.174226,0.328313,0.285966,0.129232,0.116380
no_budget_planner,heldout_object,nominal_contacts,push_cart_with_footstep,2,84,0.380952,0.292994,0.310670,0.177527,0.328980,0.286591,0.129648,0.116798
no_budget_planner,heldout_object,nominal_contacts,push_cart_with_footstep,3,84,0.440476,0.293802,0.311276,0.176542,0.329861,0.287495,0.130064,0.117216
no_budget_planner,heldout_object,nominal_contacts,push_cart_with_footstep,4,84,0.476190,0.294610,0.311882,0.176128,0.330714,0.288362,0.130480,0.117633
no_budget_planner,heldout_object,nominal_contacts,push_cart_with_footstep,5,84,0.416667,0.295418,0.312488,0.178000,0.331452,0.289080,0.130896,0.118051
no_budget_planner,heldout_object,nominal_contacts,push_cart_with_footstep,6,84,0.500000,0.296226,0.313094,0.176443,0.332362,0.290022,0.131312,0.118469
no_budget_planner,heldout_object,slippery_foot_contact,bimanual_shelf_reach,0,84,0.452381,0.285847,0.323539,0.182981,0.342545,0.286685,0.132541,0.120370
no_budget_planner,heldout_object,slippery_foot_contact,bimanual_shelf_reach,1,84,0.333333,0.286671,0.324157,0.186290,0.343227,0.271318,0.132965,0.120796
no_budget_planner,heldout_object,slippery_foot_contact,bimanual_shelf_reach,2,84,0.369048,0.287495,0.324775,0.185885,0.328088,0.272200,0.133389,0.121221
no_budget_planner,heldout_object,slippery_foot_contact,bimanual_shelf_reach,3,84,0.452381,0.288320,0.325393,0.184337,0.329013,0.273157,0.133814,0.121647
no_budget_planner,heldout_object,slippery_foot_contact,bimanual_shelf_reach,4,84,0.416667,0.289143,0.326011,0.185647,0.329796,0.273928,0.134238,0.122073
no_budget_planner,heldout_object,slippery_foot_contact,bimanual_shelf_reach,5,84,0.380952,0.289967,0.326629,0.186956,0.330578,0.274699,0.134663,0.122499
no_budget_planner,heldout_object,slippery_foot_contact,bimanual_shelf_reach,6,84,0.440476,0.290791,0.327247,0.185980,0.331475,0.275618,0.135087,0.122925
no_budget_planner,heldout_object,slippery_foot_contact,door_open_step_through,0,84,0.440476,0.280376,0.319346,0.188246,0.320814,0.274207,0.129683,0.118696
no_budget_planner,heldout_object,slippery_foot_contact,door_open_step_through,1,84,0.488095,0.281216,0.319976,0.187564,0.321712,0.275124,0.130116,0.119130
no_budget_planner,heldout_object,slippery_foot_contact,door_open_step_through,2,84,0.392857,0.282056,0.320606,0.182307,0.322839,0.276337,0.130549,0.119564
no_budget_planner,heldout_object,slippery_foot_contact,door_open_step_through,3,84,0.297619,0.282896,0.321236,0.185053,0.323565,0.277031,0.130981,0.119998
no_budget_planner,heldout_object,slippery_foot_contact,door_open_step_through,4,84,0.476190,0.283737,0.321866,0.181229,0.324621,0.278152,0.131414,0.120432
no_budget_planner,heldout_object,slippery_foot_contact,door_open_step_through,5,84,0.321429,0.284577,0.322496,0.185404,0.325276,0.278752,0.131846,0.120866
no_budget_planner,heldout_object,slippery_foot_contact,door_open_step_through,6,84,0.416667,0.285416,0.323126,0.183579,0.326231,0.279743,0.132279,0.121300
