split,regime,task,seed,episodes,success_rate,contact_precision,budget_violation_rate,fall_rate,balance_margin,recovery_success,energy_contact_cost,calibration_error,ablation,interpretation
combined_stress,unexpected_push,fallen_object_pickup,5,84,0.702381,0.633951,0.105055,0.060587,0.640625,0.576938,0.227439,0.068456,full_contact_budget_controller,all components
combined_stress,unexpected_push,fallen_object_pickup,6,84,0.702381,0.634839,0.105721,0.061075,0.641513,0.577826,0.227896,0.068915,full_contact_budget_controller,all components
combined_stress,unexpected_push,push_cart_with_footstep,0,84,0.738095,0.632582,0.115156,0.059399,0.606555,0.587891,0.234259,0.068742,full_contact_budget_controller,all components
combined_stress,unexpected_push,push_cart_with_footstep,1,84,0.738095,0.633494,0.115840,0.059899,0.607466,0.572794,0.226725,0.069213,full_contact_budget_controller,all components
combined_stress,unexpected_push,push_cart_with_footstep,2,84,0.690476,0.634406,0.104518,0.060762,0.608359,0.573682,0.226954,0.069492,full_contact_budget_controller,all components
combined_stress,unexpected_push,push_cart_with_footstep,3,84,0.773810,0.635318,0.105202,0.059263,0.609370,0.574724,0.227424,0.069963,full_contact_budget_controller,all components
combined_stress,unexpected_push,push_cart_with_footstep,4,84,0.654762,0.620222,0.105886,0.062620,0.610138,0.575450,0.227894,0.070434,full_contact_budget_controller,all components
combined_stress,unexpected_push,push_cart_with_footstep,5,84,0.619048,0.621134,0.106570,0.063978,0.611006,0.576305,0.228363,0.070905,full_contact_budget_controller,all components
combined_stress,unexpected_push,push_cart_with_footstep,6,84,0.773810,0.622046,0.107254,0.052760,0.612503,0.577978,0.228833,0.071376,full_contact_budget_controller,all components
combined_stress,contact_dropout,bimanual_shelf_reach,0,84,0.654762,0.627144,0.115793,0.062048,0.622965,0.586196,0.234028,0.066945,full_contact_budget_controller,all components
combined_stress,contact_dropout,bimanual_shelf_reach,1,84,0.714286,0.628032,0.116459,0.061107,0.623924,0.571169,0.234486,0.067403,full_contact_budget_controller,all components
combined_stress,contact_dropout,bimanual_shelf_reach,2,84,0.714286,0.628920,0.117125,0.061594,0.624811,0.572058,0.234943,0.067862,full_contact_budget_controller,all components
combined_stress,contact_dropout,bimanual_shelf_reach,3,84,0.750000,0.629808,0.117791,0.061224,0.625742,0.573002,0.235400,0.068320,full_contact_budget_controller,all components
combined_stress,contact_dropout,bimanual_shelf_reach,4,84,0.678571,0.630696,0.118457,0.063426,0.626544,0.573779,0.235858,0.068779,full_contact_budget_controller,all components
combined_stress,contact_dropout,bimanual_shelf_reach,5,84,0.690476,0.631584,0.107117,0.062847,0.627485,0.574736,0.228071,0.069046,full_contact_budget_controller,all components
combined_stress,contact_dropout,bimanual_shelf_reach,6,84,0.761905,0.632472,0.107783,0.061620,0.628458,0.575736,0.228528,0.069504,full_contact_budget_controller,all components
combined_stress,contact_dropout,door_open_step_through,0,84,0.654762,0.624471,0.113569,0.060492,0.620392,0.576958,0.232472,0.066560,full_contact_budget_controller,all components
combined_stress,contact_dropout,door_open_step_through,1,84,0.654762,0.625375,0.114247,0.060988,0.621295,0.577862,0.232938,0.067027,full_contact_budget_controller,all components
combined_stress,contact_dropout,door_open_step_through,2,84,0.761905,0.626279,0.114925,0.058912,0.622327,0.578933,0.233404,0.067494,full_contact_budget_controller,all components
combined_stress,contact_dropout,door_open_step_through,3,84,0.702381,0.627183,0.115603,0.060837,0.623159,0.579744,0.233869,0.067961,full_contact_budget_controller,all components
combined_stress,contact_dropout,door_open_step_through,4,84,0.750000,0.628087,0.116281,0.060190,0.624119,0.580722,0.234335,0.068427,full_contact_budget_controller,all components
combined_stress,contact_dropout,door_open_step_through,5,84,0.642857,0.628991,0.116959,0.063258,0.608886,0.581459,0.234800,0.068894,full_contact_budget_controller,all components
combined_stress,contact_dropout,door_open_step_through,6,84,0.738095,0.629895,0.117637,0.061468,0.609903,0.582511,0.235266,0.069361,full_contact_budget_controller,all components
combined_stress,contact_dropout,box_lift_rebalance,0,84,0.738095,0.626523,0.115693,0.059858,0.624606,0.579290,0.234008,0.074134,full_contact_budget_controller,all components
combined_stress,contact_dropout,box_lift_rebalance,1,84,0.642857,0.627395,0.116347,0.062622,0.625364,0.580014,0.234457,0.074584,full_contact_budget_controller,all components
combined_stress,contact_dropout,box_lift_rebalance,2,84,0.666667,0.628267,0.117001,0.062529,0.626265,0.580924,0.234906,0.067031,full_contact_budget_controller,all components
combined_stress,contact_dropout,box_lift_rebalance,3,84,0.678571,0.629139,0.117655,0.062722,0.627151,0.581816,0.235355,0.067481,full_contact_budget_controller,all components
combined_stress,contact_dropout,box_lift_rebalance,4,84,0.726190,0.630011,0.118309,0.062058,0.628080,0.582763,0.235804,0.067932,full_contact_budget_controller,all components
combined_stress,contact_dropout,box_lift_rebalance,5,84,0.726190,0.630883,0.106957,0.061756,0.628991,0.583687,0.228009,0.068190,full_contact_budget_controller,all components
combined_stress,contact_dropout,box_lift_rebalance,6,84,0.690476,0.631755,0.107611,0.063091,0.629821,0.584504,0.228458,0.068640,full_contact_budget_controller,all components
combined_stress,contact_dropout,fallen_object_pickup,0,84,0.595238,0.631749,0.107754,0.065434,0.638921,0.575316,0.228575,0.069633,full_contact_budget_controller,all components
combined_stress,contact_dropout,fallen_object_pickup,1,84,0.547619,0.632637,0.108420,0.067064,0.639752,0.576130,0.229033,0.070091,full_contact_budget_controller,all components
combined_stress,contact_dropout,fallen_object_pickup,2,84,0.654762,0.617517,0.109086,0.064980,0.640768,0.577186,0.229490,0.070550,full_contact_budget_controller,all components
combined_stress,contact_dropout,fallen_object_pickup,3,84,0.702381,0.618405,0.109752,0.056321,0.642113,0.578669,0.229947,0.071009,full_contact_budget_controller,all components
combined_stress,contact_dropout,fallen_object_pickup,4,84,0.690476,0.619293,0.110418,0.057094,0.626978,0.579538,0.230405,0.071467,full_contact_budget_controller,all components
combined_stress,contact_dropout,fallen_object_pickup,5,84,0.702381,0.620181,0.111084,0.057295,0.627880,0.580445,0.230862,0.071926,full_contact_budget_controller,all components
combined_stress,contact_dropout,fallen_object_pickup,6,84,0.678571,0.621069,0.111750,0.058354,0.628739,0.581297,0.231319,0.072385,full_contact_budget_controller,all components
combined_stress,contact_dropout,push_cart_with_footstep,0,84,0.726190,0.618813,0.109178,0.063616,0.609442,0.574903,0.229438,0.072020,full_contact_budget_controller,all components
combined_stress,contact_dropout,push_cart_with_footstep,1,84,0.714286,0.619725,0.109862,0.056398,0.610739,0.576316,0.229908,0.072491,full_contact_budget_controller,all components
combined_stress,contact_dropout,push_cart_with_footstep,2,84,0.726190,0.620637,0.110546,0.056613,0.611665,0.577246,0.230378,0.072962,full_contact_budget_controller,all components
combined_stress,contact_dropout,push_cart_with_footstep,3,84,0.690476,0.621549,0.111230,0.057971,0.612533,0.578102,0.230847,0.073433,full_contact_budget_controller,all components
combined_stress,contact_dropout,push_cart_with_footstep,4,84,0.702381,0.622461,0.111914,0.058185,0.613458,0.579032,0.231317,0.073904,full_contact_budget_controller,all components
combined_stress,contact_dropout,push_cart_with_footstep,5,84,0.642857,0.623373,0.112598,0.060114,0.614297,0.579850,0.231787,0.066371,full_contact_budget_controller,all components
combined_stress,contact_dropout,push_cart_with_footstep,6,84,0.785714,0.624285,0.113282,0.057186,0.615380,0.580985,0.232257,0.066842,full_contact_budget_controller,all components
combined_stress,compound_contact_scarcity,bimanual_shelf_reach,0,84,0.619048,0.618461,0.119719,0.067181,0.625440,0.581306,0.234492,0.071698,full_contact_budget_controller,all components
combined_stress,compound_contact_scarcity,bimanual_shelf_reach,1,84,0.797619,0.619429,0.120445,0.063426,0.626620,0.582550,0.234991,0.072198,full_contact_budget_controller,all components
combined_stress,compound_contact_scarcity,bimanual_shelf_reach,2,84,0.678571,0.620397,0.121171,0.066814,0.627442,0.583330,0.235490,0.072697,full_contact_budget_controller,all components
combined_stress,compound_contact_scarcity,bimanual_shelf_reach,3,84,0.690476,0.621365,0.121897,0.067060,0.612414,0.568306,0.235988,0.073197,full_contact_budget_controller,all components
combined_stress,compound_contact_scarcity,bimanual_shelf_reach,4,84,0.642857,0.622333,0.122623,0.068734,0.613323,0.569197,0.236487,0.073697,full_contact_budget_controller,all components
combined_stress,compound_contact_scarcity,bimanual_shelf_reach,5,84,0.583333,0.623301,0.123349,0.070694,0.614217,0.570070,0.236985,0.074196,full_contact_budget_controller,all components
combined_stress,compound_contact_scarcity,bimanual_shelf_reach,6,84,0.726190,0.624269,0.124075,0.067796,0.615353,0.571258,0.237484,0.074696,full_contact_budget_controller,all components
combined_stress,compound_contact_scarcity,door_open_step_through,0,84,0.702381,0.623140,0.123009,0.067658,0.614110,0.579288,0.236723,0.075078,full_contact_budget_controller,all components
combined_stress,compound_contact_scarcity,door_open_step_through,1,84,0.654762,0.624124,0.123747,0.069341,0.615034,0.580195,0.237230,0.075586,full_contact_budget_controller,all components
combined_stress,compound_contact_scarcity,door_open_step_through,2,84,0.702381,0.625108,0.124485,0.068738,0.616072,0.581250,0.237736,0.076094,full_contact_budget_controller,all components
combined_stress,compound_contact_scarcity,door_open_step_through,3,84,0.654762,0.626092,0.113217,0.069641,0.617035,0.582207,0.229999,0.068405,full_contact_budget_controller,all components
combined_stress,compound_contact_scarcity,door_open_step_through,4,84,0.702381,0.627076,0.113955,0.069038,0.618073,0.583262,0.230506,0.068913,full_contact_budget_controller,all components
combined_stress,compound_contact_scarcity,door_open_step_through,5,84,0.642857,0.612052,0.114693,0.071006,0.618982,0.568142,0.231013,0.069421,full_contact_budget_controller,all components
combined_stress,compound_contact_scarcity,door_open_step_through,6,84,0.702381,0.613036,0.115431,0.070118,0.620035,0.569216,0.231519,0.069929,full_contact_budget_controller,all components
combined_stress,compound_contact_scarcity,box_lift_rebalance,0,84,0.642857,0.617768,0.119566,0.066379,0.626940,0.574238,0.234435,0.070846,full_contact_budget_controller,all components
combined_stress,compound_contact_scarcity,box_lift_rebalance,1,84,0.607143,0.618720,0.120280,0.067759,0.627847,0.575132,0.234925,0.071338,full_contact_budget_controller,all components
combined_stress,compound_contact_scarcity,box_lift_rebalance,2,84,0.726190,0.619672,0.120994,0.065424,0.628940,0.576268,0.235416,0.071829,full_contact_budget_controller,all components
combined_stress,compound_contact_scarcity,box_lift_rebalance,3,84,0.642857,0.620624,0.121708,0.067946,0.629790,0.577088,0.235906,0.072321,full_contact_budget_controller,all components
combined_stress,compound_contact_scarcity,box_lift_rebalance,4,84,0.678571,0.621576,0.122422,0.067612,0.630783,0.578094,0.236396,0.072812,full_contact_budget_controller,all components
combined_stress,compound_contact_scarcity,box_lift_rebalance,5,84,0.678571,0.622528,0.123136,0.068134,0.631732,0.579044,0.236886,0.073304,full_contact_budget_controller,all components
combined_stress,compound_contact_scarcity,box_lift_rebalance,6,84,0.666667,0.623480,0.123850,0.068942,0.632668,0.579975,0.237377,0.073795,full_contact_budget_controller,all components
combined_stress,compound_contact_scarcity,fallen_object_pickup,0,84,0.654762,0.624906,0.125066,0.070071,0.627253,0.572299,0.230227,0.075520,full_contact_budget_controller,all components
combined_stress,compound_contact_scarcity,fallen_object_pickup,1,84,0.619048,0.625874,0.113786,0.070679,0.628215,0.573259,0.230486,0.075828,full_contact_budget_controller,all components
combined_stress,compound_contact_scarcity,fallen_object_pickup,2,84,0.619048,0.626842,0.114512,0.071210,0.629180,0.574224,0.230984,0.076328,full_contact_budget_controller,all components
combined_stress,compound_contact_scarcity,fallen_object_pickup,3,84,0.642857,0.611802,0.115238,0.071170,0.630174,0.575227,0.231483,0.068823,full_contact_budget_controller,all components
combined_stress,compound_contact_scarcity,fallen_object_pickup,4,84,0.702381,0.612770,0.115964,0.070273,0.631211,0.576285,0.231981,0.069323,full_contact_budget_controller,all components
combined_stress,compound_contact_scarcity,fallen_object_pickup,5,84,0.702381,0.613738,0.116690,0.062800,0.632577,0.577771,0.232480,0.069822,full_contact_budget_controller,all components
combined_stress,compound_contact_scarcity,fallen_object_pickup,6,84,0.773810,0.614706,0.117416,0.061617,0.633628,0.578848,0.232978,0.070322,full_contact_budget_controller,all components
combined_stress,compound_contact_scarcity,push_cart_with_footstep,0,84,0.761905,0.627002,0.113753,0.067508,0.612844,0.570957,0.230348,0.069212,full_contact_budget_controller,all components
combined_stress,compound_contact_scarcity,push_cart_with_footstep,1,84,0.630952,0.627994,0.114497,0.071195,0.597667,0.571742,0.230858,0.069724,full_contact_budget_controller,all components
combined_stress,compound_contact_scarcity,push_cart_with_footstep,2,84,0.630952,0.612978,0.115241,0.071740,0.598656,0.572730,0.231369,0.070236,full_contact_budget_controller,all components
combined_stress,compound_contact_scarcity,push_cart_with_footstep,3,84,0.678571,0.613970,0.115985,0.063137,0.600102,0.574313,0.231880,0.070748,full_contact_budget_controller,all components
combined_stress,compound_contact_scarcity,push_cart_with_footstep,4,84,0.690476,0.614962,0.116729,0.063396,0.601105,0.575321,0.232391,0.071259,full_contact_budget_controller,all components
combined_stress,compound_contact_scarcity,push_cart_with_footstep,5,84,0.702381,0.615954,0.117473,0.063655,0.602108,0.576328,0.232902,0.071771,full_contact_budget_controller,all components
combined_stress,compound_contact_scarcity,push_cart_with_footstep,6,84,0.666667,0.616946,0.118217,0.065056,0.603054,0.577261,0.233413,0.072283,full_contact_budget_controller,all components
combined_stress,nominal_contacts,bimanual_shelf_reach,0,84,0.619048,0.560395,0.184279,0.090429,0.563230,0.511079,0.215212,0.063559,minus_episode_budget,no episode-level contact accounting
combined_stress,nominal_contacts,bimanual_shelf_reach,1,84,0.666667,0.561211,0.184891,0.089734,0.564105,0.511972,0.215632,0.063981,minus_episode_budget,no episode-level contact accounting
combined_stress,nominal_contacts,bimanual_shelf_reach,2,84,0.571429,0.562027,0.185503,0.092467,0.564808,0.512642,0.216052,0.064403,minus_episode_budget,no episode-level contact accounting
combined_stress,nominal_contacts,bimanual_shelf_reach,3,84,0.654762,0.562843,0.186115,0.090915,0.565725,0.513591,0.216472,0.064824,minus_episode_budget,no episode-level contact accounting
