method,split,seed,mean_success_rate,ci95_success_rate,mean_utility,ci95_utility,mean_budget_violation_rate,ci95_budget_violation_rate,mean_fall_rate,ci95_fall_rate,mean_balance_margin,ci95_balance_margin,mean_recovery_success,ci95_recovery_success,mean_energy_contact_cost,ci95_energy_contact_cost,mean_reserve_starvation_rate,ci95_reserve_starvation_rate,mean_contact_overuse_rate,ci95_contact_overuse_rate,mean_calibration_error,ci95_calibration_error,mean_conservatism_rate,ci95_conservatism_rate,mean_predicted_breach_risk,ci95_predicted_breach_risk,mean_realized_breach_risk,ci95_realized_breach_risk,n
proposed_contact_budget_controller_v4_1,heldout_payload,4,0.747678,0.002932,0.830057,0.006284,0.081923,0.001134,0.071977,0.001503,0.656484,0.001096,0.642612,0.001222,0.210021,0.000502,0.055670,0.002579,0.046042,0.001168,0.044385,0.000516,0.082053,0.000539,0.097204,0.001812,0.082071,0.001696,384
proposed_contact_budget_controller_v4_1,heldout_payload,5,0.747224,0.002960,0.829759,0.006365,0.082173,0.001151,0.071767,0.001519,0.656483,0.001131,0.642473,0.001231,0.210124,0.000492,0.055303,0.002588,0.045851,0.001132,0.044208,0.000538,0.081979,0.000553,0.097117,0.001818,0.081939,0.001711,384
proposed_contact_budget_controller_v4_1,heldout_payload,6,0.748111,0.002911,0.830836,0.006285,0.081781,0.001137,0.071742,0.001529,0.656246,0.001046,0.642853,0.001248,0.210143,0.000491,0.055421,0.002570,0.046053,0.001157,0.044398,0.000518,0.082001,0.000536,0.097096,0.001828,0.081872,0.001709,384
proposed_contact_budget_controller_v4_1,heldout_payload,7,0.747486,0.002994,0.830109,0.006374,0.081877,0.001146,0.071748,0.001523,0.656558,0.001070,0.642460,0.001221,0.210133,0.000483,0.055473,0.002583,0.045966,0.001172,0.044406,0.000526,0.082213,0.000545,0.097089,0.001829,0.081909,0.001714,384
proposed_contact_budget_controller_v4_1,heldout_payload,8,0.747626,0.002916,0.830216,0.006300,0.082187,0.001168,0.071729,0.001506,0.656608,0.001107,0.642976,0.001256,0.210184,0.000480,0.055499,0.002572,0.045782,0.001181,0.044315,0.000532,0.082115,0.000523,0.097114,0.001837,0.081977,0.001719,384
proposed_contact_budget_controller_v4_1,heldout_payload,9,0.747907,0.002893,0.830600,0.006258,0.082128,0.001159,0.071634,0.001517,0.656496,0.001078,0.643029,0.001204,0.210182,0.000482,0.055317,0.002594,0.045904,0.001157,0.044499,0.000519,0.082138,0.000537,0.097103,0.001844,0.081918,0.001721,384
recovery_reserve_controller,clean_deployment,0,0.728734,0.002992,0.769811,0.006686,0.095366,0.001316,0.075660,0.001737,0.622969,0.001100,0.612708,0.001257,0.222708,0.000467,0.061704,0.002576,0.067261,0.001201,0.054744,0.000520,0.110253,0.000543,0.105045,0.001961,0.093512,0.001867,384
recovery_reserve_controller,clean_deployment,1,0.728531,0.002974,0.769351,0.006641,0.095598,0.001294,0.075704,0.001716,0.623244,0.001103,0.612452,0.001282,0.222665,0.000483,0.061558,0.002572,0.067544,0.001185,0.054950,0.000525,0.110630,0.000521,0.104978,0.001947,0.093640,0.001849,384
recovery_reserve_controller,clean_deployment,2,0.728670,0.002982,0.769854,0.006689,0.095754,0.001293,0.075514,0.001737,0.622916,0.001095,0.612962,0.001252,0.222503,0.000501,0.061272,0.002580,0.067278,0.001194,0.054634,0.000522,0.110430,0.000559,0.105024,0.001953,0.093474,0.001862,384
recovery_reserve_controller,clean_deployment,3,0.729498,0.003019,0.770593,0.006695,0.095617,0.001267,0.075722,0.001721,0.623261,0.001110,0.612971,0.001265,0.222975,0.000487,0.061157,0.002604,0.067300,0.001136,0.054652,0.000521,0.110548,0.000527,0.104915,0.001934,0.093495,0.001845,384
recovery_reserve_controller,clean_deployment,4,0.728677,0.002954,0.769698,0.006659,0.095393,0.001297,0.075716,0.001723,0.623036,0.001111,0.612674,0.001264,0.222815,0.000501,0.061526,0.002568,0.067313,0.001173,0.054873,0.000528,0.110218,0.000531,0.104968,0.001947,0.093530,0.001853,384
recovery_reserve_controller,clean_deployment,5,0.728703,0.003007,0.769319,0.006706,0.095874,0.001294,0.075813,0.001736,0.623117,0.001105,0.612946,0.001290,0.222741,0.000496,0.061771,0.002574,0.067362,0.001169,0.054772,0.000534,0.110370,0.000547,0.105222,0.001945,0.093779,0.001862,384
recovery_reserve_controller,clean_deployment,6,0.728670,0.003019,0.769800,0.006740,0.095561,0.001325,0.075637,0.001724,0.623239,0.001099,0.612743,0.001291,0.222603,0.000480,0.061458,0.002566,0.067174,0.001166,0.054837,0.000516,0.110430,0.000529,0.104962,0.001963,0.093517,0.001859,384
recovery_reserve_controller,clean_deployment,7,0.728638,0.002974,0.769496,0.006677,0.095830,0.001327,0.075744,0.001714,0.623362,0.001083,0.612874,0.001276,0.222691,0.000493,0.061422,0.002589,0.067483,0.001181,0.054765,0.000522,0.110424,0.000545,0.105114,0.001950,0.093673,0.001865,384
recovery_reserve_controller,clean_deployment,8,0.728416,0.003017,0.769551,0.006733,0.095499,0.001300,0.075653,0.001744,0.623257,0.001089,0.612969,0.001275,0.222738,0.000495,0.061458,0.002564,0.067287,0.001190,0.054937,0.000531,0.110432,0.000545,0.104994,0.001962,0.093530,0.001867,384
recovery_reserve_controller,clean_deployment,9,0.728505,0.003028,0.769324,0.006735,0.095549,0.001310,0.075812,0.001725,0.623163,0.001106,0.612417,0.001274,0.222795,0.000499,0.061526,0.002566,0.067336,0.001203,0.054789,0.000519,0.110314,0.000543,0.105074,0.001949,0.093614,0.001859,384
recovery_reserve_controller,combined_stress,0,0.690494,0.003389,0.673452,0.007214,0.118262,0.001316,0.102632,0.001770,0.606470,0.001130,0.595254,0.001250,0.229706,0.000488,0.077274,0.002591,0.078955,0.001171,0.062714,0.000528,0.118487,0.000552,0.131621,0.001980,0.118569,0.001881,384
recovery_reserve_controller,combined_stress,1,0.689638,0.003367,0.672626,0.007219,0.118265,0.001302,0.102669,0.001761,0.606647,0.001094,0.595521,0.001281,0.229789,0.000497,0.077373,0.002611,0.078823,0.001168,0.062685,0.000536,0.118659,0.000548,0.131600,0.001978,0.118588,0.001882,384
recovery_reserve_controller,combined_stress,2,0.689921,0.003438,0.673066,0.007214,0.117823,0.001313,0.102884,0.001738,0.606725,0.001098,0.595506,0.001246,0.229512,0.000468,0.077403,0.002574,0.079080,0.001144,0.062667,0.000526,0.118739,0.000534,0.131531,0.001969,0.118563,0.001865,384
recovery_reserve_controller,combined_stress,3,0.690154,0.003388,0.673259,0.007195,0.118298,0.001303,0.102610,0.001759,0.606550,0.001097,0.595563,0.001251,0.229583,0.000489,0.077166,0.002582,0.078896,0.001171,0.062661,0.000542,0.118839,0.000543,0.131427,0.001970,0.118534,0.001876,384
recovery_reserve_controller,combined_stress,4,0.689517,0.003421,0.672342,0.007203,0.118137,0.001323,0.102871,0.001722,0.606161,0.001108,0.595672,0.001264,0.229692,0.000489,0.077274,0.002584,0.079111,0.001174,0.062646,0.000504,0.118859,0.000544,0.131553,0.001945,0.118637,0.001859,384
recovery_reserve_controller,combined_stress,5,0.689928,0.003436,0.672910,0.007214,0.118140,0.001275,0.102830,0.001749,0.606162,0.001122,0.595557,0.001251,0.229598,0.000490,0.077113,0.002568,0.078745,0.001163,0.062710,0.000543,0.118743,0.000557,0.131489,0.001951,0.118550,0.001859,384
recovery_reserve_controller,combined_stress,6,0.689918,0.003423,0.673186,0.007180,0.118167,0.001307,0.102543,0.001720,0.606380,0.001084,0.596071,0.001254,0.229512,0.000507,0.077247,0.002589,0.079080,0.001191,0.062769,0.000526,0.118630,0.000554,0.131401,0.001950,0.118516,0.001860,384
recovery_reserve_controller,combined_stress,7,0.689870,0.003344,0.672914,0.007136,0.118235,0.001315,0.102583,0.001735,0.606226,0.001132,0.595744,0.001237,0.229745,0.000485,0.077427,0.002581,0.078766,0.001155,0.062601,0.000523,0.118737,0.000541,0.131428,0.001961,0.118535,0.001865,384
recovery_reserve_controller,combined_stress,8,0.689928,0.003431,0.672889,0.007207,0.118104,0.001293,0.102738,0.001723,0.606429,0.001077,0.595324,0.001250,0.229689,0.000499,0.077377,0.002582,0.078929,0.001180,0.062573,0.000531,0.118852,0.000557,0.131489,0.001946,0.118560,0.001859,384
recovery_reserve_controller,combined_stress,9,0.690606,0.003447,0.673840,0.007258,0.118016,0.001310,0.102583,0.001749,0.606188,0.001119,0.595525,0.001266,0.229689,0.000506,0.077062,0.002586,0.079031,0.001155,0.062634,0.000512,0.118630,0.000543,0.131375,0.001963,0.118417,0.001868,384
recovery_reserve_controller,heldout_layout,0,0.711047,0.003119,0.730907,0.006870,0.103110,0.001305,0.085116,0.001733,0.616483,0.001110,0.605995,0.001285,0.225601,0.000515,0.068028,0.002553,0.071880,0.001182,0.058221,0.000540,0.113895,0.000545,0.114592,0.001953,0.102549,0.001861,384
recovery_reserve_controller,heldout_layout,1,0.711517,0.003134,0.731674,0.006843,0.102774,0.001287,0.085085,0.001730,0.616383,0.001076,0.605879,0.001213,0.225538,0.000471,0.067996,0.002563,0.071877,0.001163,0.057945,0.000522,0.113937,0.000542,0.114440,0.001943,0.102376,0.001851,384
recovery_reserve_controller,heldout_layout,2,0.711527,0.003130,0.731586,0.006886,0.103017,0.001313,0.085217,0.001728,0.616811,0.001118,0.606085,0.001267,0.225298,0.000479,0.067950,0.002578,0.071985,0.001178,0.058120,0.000524,0.113768,0.000541,0.114623,0.001958,0.102541,0.001861,384
recovery_reserve_controller,heldout_layout,3,0.711252,0.003140,0.731214,0.006928,0.102867,0.001346,0.085109,0.001736,0.616238,0.001116,0.605702,0.001244,0.225650,0.000485,0.067970,0.002598,0.071931,0.001163,0.057994,0.000525,0.113866,0.000529,0.114507,0.001983,0.102425,0.001881,384
recovery_reserve_controller,heldout_layout,4,0.711447,0.003152,0.731317,0.006908,0.103082,0.001299,0.085248,0.001737,0.616691,0.001096,0.605986,0.001282,0.225462,0.000482,0.067921,0.002581,0.072062,0.001151,0.058168,0.000536,0.113885,0.000539,0.114618,0.001956,0.102586,0.001864,384
recovery_reserve_controller,heldout_layout,5,0.711232,0.003159,0.730911,0.006878,0.103121,0.001276,0.085209,0.001724,0.616434,0.001129,0.605424,0.001264,0.225574,0.000493,0.067863,0.002552,0.072268,0.001162,0.057927,0.000531,0.114054,0.000540,0.114573,0.001938,0.102561,0.001843,384
recovery_reserve_controller,heldout_layout,6,0.711067,0.003202,0.730989,0.006954,0.102988,0.001330,0.085214,0.001720,0.616302,0.001111,0.605478,0.001237,0.225268,0.000489,0.067765,0.002589,0.071751,0.001175,0.058176,0.000524,0.113926,0.000551,0.114488,0.001960,0.102469,0.001867,384
recovery_reserve_controller,heldout_layout,7,0.711540,0.003126,0.731081,0.006900,0.103058,0.001327,0.085372,0.001739,0.616209,0.001107,0.605642,0.001286,0.225669,0.000478,0.068072,0.002574,0.071878,0.001161,0.058140,0.000531,0.113731,0.000532,0.114739,0.001968,0.102637,0.001870,384
recovery_reserve_controller,heldout_layout,8,0.711174,0.003181,0.730675,0.006921,0.102895,0.001307,0.085564,0.001735,0.616487,0.001102,0.605770,0.001264,0.225634,0.000487,0.068130,0.002571,0.072193,0.001178,0.058105,0.000523,0.114038,0.000547,0.114709,0.001952,0.102708,0.001861,384
recovery_reserve_controller,heldout_layout,9,0.710873,0.003149,0.730583,0.006911,0.103027,0.001346,0.085257,0.001727,0.616251,0.001070,0.605602,0.001284,0.225624,0.000500,0.067967,0.002575,0.071955,0.001174,0.058065,0.000527,0.113717,0.000540,0.114586,0.001965,0.102554,0.001875,384
recovery_reserve_controller,heldout_object,0,0.719795,0.003146,0.748920,0.006885,0.099729,0.001310,0.080971,0.001744,0.619626,0.001133,0.608691,0.001227,0.224328,0.000506,0.065338,0.002571,0.069880,0.001192,0.056745,0.000508,0.112291,0.000548,0.110407,0.001961,0.098620,0.001866,384
recovery_reserve_controller,heldout_object,1,0.719118,0.003066,0.748407,0.006808,0.099534,0.001311,0.080868,0.001729,0.619207,0.001100,0.608527,0.001248,0.224024,0.000498,0.065344,0.002550,0.070091,0.001163,0.056509,0.000522,0.112400,0.000532,0.110363,0.001949,0.098504,0.001857,384
recovery_reserve_controller,heldout_object,2,0.719358,0.003116,0.748724,0.006861,0.099635,0.001307,0.080777,0.001744,0.619462,0.001119,0.608572,0.001264,0.224480,0.000497,0.065051,0.002575,0.070188,0.001153,0.056404,0.000525,0.112235,0.000526,0.110243,0.001951,0.098433,0.001863,384
recovery_reserve_controller,heldout_object,3,0.719656,0.003081,0.749272,0.006831,0.099315,0.001325,0.080795,0.001728,0.619072,0.001091,0.608701,0.001275,0.224294,0.000496,0.065083,0.002575,0.069696,0.001175,0.056495,0.000534,0.112355,0.000541,0.110103,0.001958,0.098292,0.001869,384
recovery_reserve_controller,heldout_object,4,0.719564,0.003066,0.748693,0.006831,0.099701,0.001312,0.080934,0.001751,0.619338,0.001092,0.608506,0.001255,0.224460,0.000504,0.064971,0.002584,0.070062,0.001153,0.056690,0.000519,0.112425,0.000544,0.110325,0.001953,0.098528,0.001872,384
recovery_reserve_controller,heldout_object,5,0.719636,0.003136,0.748939,0.006894,0.099850,0.001334,0.080933,0.001737,0.619812,0.001084,0.608914,0.001297,0.224296,0.000475,0.064794,0.002587,0.070117,0.001156,0.056832,0.000530,0.112295,0.000556,0.110342,0.001965,0.098566,0.001879,384
recovery_reserve_controller,heldout_object,6,0.719815,0.003095,0.748989,0.006836,0.099669,0.001319,0.080882,0.001746,0.619342,0.001076,0.608687,0.001281,0.224317,0.000501,0.065179,0.002587,0.070266,0.001172,0.056593,0.000514,0.112460,0.000535,0.110269,0.001961,0.098552,0.001871,384
recovery_reserve_controller,heldout_object,7,0.719371,0.003074,0.748978,0.006845,0.099506,0.001337,0.080814,0.001726,0.619977,0.001089,0.608708,0.001245,0.224343,0.000496,0.065133,0.002575,0.069878,0.001180,0.056567,0.000523,0.112289,0.000541,0.110198,0.001970,0.098408,0.001871,384
recovery_reserve_controller,heldout_object,8,0.719693,0.003018,0.749011,0.006735,0.099607,0.001299,0.080976,0.001711,0.619811,0.001090,0.608696,0.001261,0.224413,0.000490,0.065127,0.002588,0.069932,0.001178,0.056646,0.000515,0.112294,0.000520,0.110355,0.001960,0.098526,0.001854,384
recovery_reserve_controller,heldout_object,9,0.718761,0.003091,0.747721,0.006823,0.099881,0.001312,0.080986,0.001715,0.619332,0.001132,0.608724,0.001255,0.224441,0.000496,0.065081,0.002572,0.070117,0.001155,0.056719,0.000541,0.112355,0.000545,0.110443,0.001953,0.098646,0.001856,384
recovery_reserve_controller,heldout_payload,0,0.704133,0.003263,0.702164,0.007056,0.113404,0.001336,0.096018,0.001732,0.611255,0.001114,0.600843,0.001282,0.227709,0.000493,0.072220,0.002578,0.075252,0.001188,0.059997,0.000530,0.116069,0.000555,0.124694,0.001970,0.112203,0.001875,384
recovery_reserve_controller,heldout_payload,1,0.704009,0.003275,0.701880,0.007041,0.113241,0.001330,0.096307,0.001719,0.611706,0.001124,0.600664,0.001266,0.227694,0.000480,0.072222,0.002571,0.075511,0.001169,0.060239,0.000533,0.116123,0.000541,0.124802,0.001956,0.112334,0.001860,384
recovery_reserve_controller,heldout_payload,2,0.704248,0.003289,0.702017,0.007077,0.113402,0.001335,0.096434,0.001716,0.611481,0.001090,0.600978,0.001277,0.227427,0.000512,0.072244,0.002563,0.075480,0.001173,0.060139,0.000520,0.115985,0.000561,0.124801,0.001948,0.112430,0.001863,384
recovery_reserve_controller,heldout_payload,3,0.703666,0.003241,0.701758,0.007033,0.113118,0.001322,0.096193,0.001734,0.611508,0.001097,0.600786,0.001303,0.227249,0.000499,0.072249,0.002600,0.075609,0.001140,0.060397,0.000516,0.115968,0.000543,0.124742,0.001958,0.112285,0.001868,384
recovery_reserve_controller,heldout_payload,4,0.703787,0.003196,0.701573,0.006993,0.113310,0.001330,0.096401,0.001738,0.610968,0.001117,0.600941,0.001289,0.227692,0.000485,0.071959,0.002561,0.075330,0.001183,0.060164,0.000551,0.116005,0.000534,0.124735,0.001980,0.112307,0.001875,384
recovery_reserve_controller,heldout_payload,5,0.704127,0.003248,0.702294,0.007009,0.113210,0.001330,0.096027,0.001754,0.611622,0.001102,0.600883,0.001268,0.227390,0.000472,0.072535,0.002571,0.075198,0.001150,0.060344,0.000514,0.115974,0.000534,0.124709,0.001969,0.112252,0.001869,384
recovery_reserve_controller,heldout_payload,6,0.703672,0.003261,0.701808,0.007046,0.113121,0.001311,0.095931,0.001756,0.611169,0.001076,0.600587,0.001281,0.227402,0.000486,0.072322,0.002585,0.075376,0.001149,0.060507,0.000518,0.115982,0.000531,0.124749,0.001957,0.112179,0.001875,384
recovery_reserve_controller,heldout_payload,7,0.703783,0.003236,0.701626,0.007026,0.113493,0.001329,0.096180,0.001749,0.611461,0.001095,0.600881,0.001274,0.227531,0.000491,0.072380,0.002605,0.075374,0.001143,0.060179,0.000532,0.115746,0.000537,0.124927,0.001961,0.112376,0.001878,384
recovery_reserve_controller,heldout_payload,8,0.704413,0.003274,0.702213,0.007044,0.113496,0.001308,0.096224,0.001734,0.611380,0.001087,0.600990,0.001239,0.227406,0.000473,0.072479,0.002596,0.075069,0.001162,0.060301,0.000535,0.116259,0.000535,0.124897,0.001961,0.112399,0.001866,384
recovery_reserve_controller,heldout_payload,9,0.703672,0.003293,0.701510,0.007071,0.113211,0.001312,0.096321,0.001746,0.611487,0.001066,0.600592,0.001231,0.227477,0.000493,0.072510,0.002570,0.075172,0.001164,0.060235,0.000533,0.116045,0.000549,0.124874,0.001962,0.112353,0.001868,384
risk_aware_contact_planner,clean_deployment,0,0.698041,0.003187,0.657028,0.007130,0.116345,0.001362,0.099353,0.001905,0.579072,0.001123,0.537492,0.001310,0.236512,0.000492,0.103227,0.002565,0.080653,0.001163,0.062741,0.000533,0.084236,0.000546,0.127611,0.002032,0.122458,0.001957,384
risk_aware_contact_planner,clean_deployment,1,0.698179,0.003098,0.657463,0.007075,0.115888,0.001397,0.099393,0.001912,0.579043,0.001138,0.537382,0.001264,0.236506,0.000494,0.103093,0.002568,0.080860,0.001165,0.062618,0.000536,0.084183,0.000548,0.127432,0.002039,0.122297,0.001970,384
risk_aware_contact_planner,clean_deployment,2,0.698324,0.003096,0.657537,0.007078,0.115895,0.001394,0.099284,0.001903,0.578747,0.001138,0.537095,0.001274,0.236284,0.000490,0.103425,0.002583,0.080545,0.001161,0.062708,0.000539,0.084199,0.000530,0.127479,0.002039,0.122302,0.001966,384
risk_aware_contact_planner,clean_deployment,3,0.698291,0.003174,0.657386,0.007138,0.115900,0.001387,0.099385,0.001918,0.578808,0.001122,0.537267,0.001232,0.236527,0.000491,0.103233,0.002563,0.081039,0.001169,0.062702,0.000522,0.084103,0.000542,0.127661,0.002045,0.122362,0.001967,384
risk_aware_contact_planner,clean_deployment,4,0.698326,0.003217,0.657478,0.007182,0.116095,0.001382,0.099360,0.001918,0.579042,0.001110,0.537205,0.001250,0.236525,0.000492,0.102940,0.002578,0.080966,0.001134,0.062602,0.000534,0.084265,0.000538,0.127441,0.002048,0.122330,0.001971,384
risk_aware_contact_planner,clean_deployment,5,0.698353,0.003140,0.657479,0.007114,0.116200,0.001379,0.099385,0.001913,0.579071,0.001150,0.537131,0.001309,0.236145,0.000478,0.103040,0.002563,0.080704,0.001180,0.062700,0.000523,0.084452,0.000536,0.127402,0.002054,0.122381,0.001969,384
risk_aware_contact_planner,clean_deployment,6,0.698151,0.003137,0.656747,0.007081,0.116301,0.001379,0.099743,0.001903,0.578913,0.001145,0.537340,0.001274,0.236367,0.000480,0.103295,0.002573,0.081066,0.001175,0.062636,0.000535,0.084021,0.000533,0.127855,0.002049,0.122656,0.001964,384
risk_aware_contact_planner,clean_deployment,7,0.698177,0.003201,0.657009,0.007175,0.116244,0.001398,0.099481,0.001934,0.579154,0.001137,0.537369,0.001270,0.236565,0.000479,0.103415,0.002571,0.080961,0.001170,0.062696,0.000528,0.083996,0.000546,0.127765,0.002047,0.122549,0.001977,384
risk_aware_contact_planner,clean_deployment,8,0.698353,0.003189,0.657455,0.007179,0.115989,0.001397,0.099562,0.001915,0.578918,0.001138,0.537358,0.001272,0.236298,0.000492,0.103087,0.002572,0.080862,0.001153,0.062643,0.000529,0.084015,0.000543,0.127540,0.002047,0.122405,0.001974,384
risk_aware_contact_planner,clean_deployment,9,0.698670,0.003226,0.657463,0.007199,0.116213,0.001369,0.099569,0.001912,0.578763,0.001143,0.537379,0.001262,0.236478,0.000475,0.103337,0.002596,0.080834,0.001152,0.062562,0.000535,0.084019,0.000550,0.127594,0.002048,0.122524,0.001966,384
risk_aware_contact_planner,combined_stress,0,0.654882,0.003719,0.552374,0.007738,0.140033,0.001358,0.129674,0.001917,0.561878,0.001090,0.520165,0.001264,0.243337,0.000493,0.118880,0.002612,0.092264,0.001163,0.070503,0.000542,0.092651,0.000571,0.155432,0.002035,0.149170,0.001969,384
risk_aware_contact_planner,combined_stress,1,0.654877,0.003754,0.552397,0.007792,0.139896,0.001385,0.129583,0.001910,0.561601,0.001124,0.520303,0.001279,0.243372,0.000492,0.119052,0.002584,0.092423,0.001190,0.070508,0.000519,0.092676,0.000556,0.155419,0.002050,0.149143,0.001970,384
risk_aware_contact_planner,combined_stress,2,0.655603,0.003671,0.553352,0.007686,0.139614,0.001334,0.129591,0.001945,0.561929,0.001103,0.520564,0.001277,0.243610,0.000482,0.119183,0.002592,0.092376,0.001177,0.070522,0.000537,0.092613,0.000564,0.155420,0.002029,0.149075,0.001966,384
risk_aware_contact_planner,combined_stress,3,0.655253,0.003752,0.552949,0.007788,0.139658,0.001368,0.129373,0.001937,0.561950,0.001121,0.520122,0.001296,0.243737,0.000491,0.119063,0.002569,0.092639,0.001145,0.070782,0.000520,0.092742,0.000580,0.155433,0.002035,0.149040,0.001966,384
risk_aware_contact_planner,combined_stress,4,0.654884,0.003663,0.551895,0.007731,0.140093,0.001368,0.129801,0.001952,0.561609,0.001112,0.520200,0.001257,0.243634,0.000487,0.119247,0.002619,0.092394,0.001165,0.070660,0.000529,0.092742,0.000561,0.155655,0.002053,0.149362,0.001982,384
risk_aware_contact_planner,combined_stress,5,0.654876,0.003698,0.552132,0.007753,0.140175,0.001361,0.129575,0.001924,0.561667,0.001135,0.520277,0.001274,0.243459,0.000499,0.118976,0.002594,0.092501,0.001180,0.070871,0.000510,0.092603,0.000569,0.155585,0.002043,0.149278,0.001968,384
risk_aware_contact_planner,combined_stress,6,0.654630,0.003682,0.552470,0.007715,0.139518,0.001402,0.129521,0.001919,0.561573,0.001094,0.520094,0.001235,0.243543,0.000479,0.118820,0.002584,0.092272,0.001164,0.070522,0.000524,0.092784,0.000555,0.155234,0.002051,0.148921,0.001973,384
risk_aware_contact_planner,combined_stress,7,0.655424,0.003743,0.552957,0.007781,0.140000,0.001363,0.129531,0.001939,0.561780,0.001119,0.520002,0.001273,0.243415,0.000492,0.118960,0.002536,0.092404,0.001147,0.070362,0.000528,0.092574,0.000561,0.155464,0.002033,0.149113,0.001963,384
risk_aware_contact_planner,combined_stress,8,0.654704,0.003739,0.552386,0.007821,0.139800,0.001403,0.129427,0.001938,0.561542,0.001117,0.519812,0.001273,0.243311,0.000484,0.118924,0.002592,0.092446,0.001175,0.070359,0.000527,0.092681,0.000577,0.155348,0.002051,0.148998,0.001989,384
risk_aware_contact_planner,combined_stress,9,0.654540,0.003730,0.551726,0.007805,0.140031,0.001371,0.129649,0.001951,0.561737,0.001126,0.519775,0.001298,0.243617,0.000491,0.119090,0.002596,0.092475,0.001155,0.070560,0.000533,0.092714,0.000560,0.155521,0.002061,0.149238,0.001984,384
risk_aware_contact_planner,heldout_layout,0,0.678758,0.003368,0.614980,0.007368,0.124069,0.001384,0.110455,0.001936,0.571892,0.001128,0.530332,0.001272,0.239322,0.000496,0.109476,0.002582,0.085890,0.001160,0.065693,0.000518,0.087725,0.000549,0.137719,0.002045,0.132163,0.001974,384
risk_aware_contact_planner,heldout_layout,1,0.679364,0.003317,0.615487,0.007324,0.124175,0.001398,0.110196,0.001920,0.571836,0.001108,0.530319,0.001292,0.239410,0.000481,0.110066,0.002562,0.085628,0.001179,0.065891,0.000526,0.087668,0.000548,0.137800,0.002048,0.132216,0.001972,384
risk_aware_contact_planner,heldout_layout,2,0.679217,0.003389,0.615476,0.007373,0.123976,0.001410,0.110238,0.001917,0.571819,0.001113,0.529928,0.001240,0.239205,0.000486,0.109841,0.002550,0.085729,0.001155,0.065841,0.000531,0.087708,0.000552,0.137737,0.002036,0.132122,0.001969,384
risk_aware_contact_planner,heldout_layout,3,0.679078,0.003358,0.615016,0.007292,0.124300,0.001339,0.110241,0.001915,0.571952,0.001109,0.529943,0.001298,0.239477,0.000478,0.109987,0.002570,0.085598,0.001172,0.065946,0.000508,0.087790,0.000539,0.137903,0.002027,0.132264,0.001951,384
risk_aware_contact_planner,heldout_layout,4,0.678695,0.003391,0.614952,0.007376,0.124224,0.001375,0.110168,0.001922,0.571876,0.001125,0.530332,0.001302,0.239356,0.000488,0.109764,0.002556,0.085682,0.001160,0.065797,0.000532,0.087654,0.000541,0.137703,0.002038,0.132148,0.001961,384
risk_aware_contact_planner,heldout_layout,5,0.679656,0.003399,0.615676,0.007435,0.124329,0.001392,0.110195,0.001941,0.571722,0.001150,0.530242,0.001276,0.239332,0.000482,0.109963,0.002588,0.085759,0.001156,0.065794,0.000536,0.087715,0.000532,0.137831,0.002061,0.132248,0.001989,384
risk_aware_contact_planner,heldout_layout,6,0.678925,0.003338,0.615240,0.007362,0.124130,0.001405,0.110285,0.001925,0.571956,0.001116,0.530460,0.001278,0.239371,0.000476,0.109660,0.002570,0.085703,0.001157,0.065776,0.000518,0.087570,0.000553,0.137757,0.002054,0.132142,0.001979,384
risk_aware_contact_planner,heldout_layout,7,0.679255,0.003406,0.615690,0.007438,0.124079,0.001378,0.110162,0.001926,0.572185,0.001148,0.530408,0.001248,0.239443,0.000489,0.109598,0.002595,0.085780,0.001190,0.065913,0.000536,0.087804,0.000547,0.137748,0.002055,0.132088,0.001976,384
risk_aware_contact_planner,heldout_layout,8,0.678739,0.003427,0.614964,0.007436,0.124192,0.001369,0.110408,0.001925,0.571893,0.001127,0.530240,0.001274,0.239360,0.000491,0.109504,0.002582,0.085421,0.001193,0.065716,0.000532,0.087702,0.000542,0.137680,0.002040,0.132139,0.001970,384
risk_aware_contact_planner,heldout_layout,9,0.679326,0.003372,0.615622,0.007393,0.124110,0.001396,0.110217,0.001930,0.572128,0.001119,0.530295,0.001268,0.239230,0.000493,0.109859,0.002587,0.085654,0.001161,0.066022,0.000524,0.087747,0.000547,0.137724,0.002058,0.132179,0.001980,384
risk_aware_contact_planner,heldout_object,0,0.687625,0.003374,0.634365,0.007376,0.120172,0.001386,0.105324,0.001916,0.574813,0.001136,0.533860,0.001324,0.237915,0.000509,0.107173,0.002582,0.083450,0.001160,0.064364,0.000531,0.086100,0.000558,0.133048,0.002038,0.127697,0.001970,384
risk_aware_contact_planner,heldout_object,1,0.688460,0.003262,0.635368,0.007217,0.120129,0.001348,0.105205,0.001928,0.575004,0.001086,0.533704,0.001256,0.238056,0.000488,0.106948,0.002594,0.083683,0.001164,0.064276,0.000528,0.085957,0.000553,0.132943,0.002042,0.127599,0.001969,384
risk_aware_contact_planner,heldout_object,2,0.688255,0.003285,0.634672,0.007301,0.120453,0.001401,0.105353,0.001926,0.574845,0.001121,0.533242,0.001302,0.238008,0.000495,0.106939,0.002581,0.083518,0.001177,0.064466,0.000530,0.086089,0.000549,0.133276,0.002057,0.127776,0.001980,384
